variable,grp,avg_time,avg_amp,avg_duration,n_durations,solution
o3,-1247,-1.2465003796610169e6,0.23731620842536097,17.125423728815928,59,ZB23.R05
o3,-1248,-1.2475019068965518e6,0.258751245372402,17.1103448275846,58,ZB23.R05
o3,-1249,-1.2485026101694917e6,0.18674931747645362,17.084745762711865,59,ZB23.R05
o3,-1250,-1.2495019999999995e6,0.18715792283075827,17.08965517241299,58,ZB23.R05
p,-1201,-1.2005019e6,1.6593434473048643,14.108571428572759,70,ZB23.R05
p,-1202,-1.2015033314285711e6,1.2595691940841225,14.228571428571428,70,ZB23.R05
p,-1203,-1.2024982647887329e6,1.6069470241381505,14.163380281688173,71,ZB23.R05
p,-1204,-1.2035016724637686e6,1.3465730915931544,14.452173913046177,69,ZB23.R05
p,-1205,-1.2045029239436628e6,1.6326900208574031,14.152112676053715,71,ZB23.R05
p,-1206,-1.205509548571429e6,1.2733877799410558,14.274285714288375,70,ZB23.R05
p,-1207,-1.2065081600000001e6,1.4396146302336772,14.331428571427907,70,ZB23.R05
p,-1208,-1.2075071138888886e6,1.5077365427722471,13.872222222222868,72,ZB23.R05
p,-1209,-1.2085088342857142e6,1.4687826055178017,14.297142857140196,70,ZB23.R05
p,-1210,-1.2095010309859158e6,1.5355058913421045,14.09577464788798,71,ZB23.R05
p,-1211,-1.2105091685714282e6,1.319809539736422,14.28000000000133,70,ZB23.R05
p,-1212,-1.2115065154929576e6,1.3715543819421216,14.067605633803472,71,ZB23.R05
p,-1213,-1.2125022361111105e6,1.5445410772822654,13.905555555554908,72,ZB23.R05
p,-1214,-1.2135060371428567e6,1.3317924495555455,14.234285714284384,70,ZB23.R05
p,-1215,-1.2145003805555555e6,1.4526672634117104,13.905555555554908,72,ZB23.R05
p,-1216,-1.2154977828571424e6,1.4354566374480513,14.285714285714286,70,ZB23.R05
p,-1217,-1.2164978111111112e6,1.470539852173147,13.85555555555685,72,ZB23.R05
p,-1218,-1.2174945514285716e6,1.4668252272013218,14.291428571427241,70,ZB23.R05
p,-1219,-1.2184971147058818e6,1.2752751150025472,14.641176470589604,68,ZB23.R05
p,-1220,-1.2194942394366194e6,1.5924912544566585,14.112676056338028,71,ZB23.R05
p,-1221,-1.22049944e6,1.3175372894094095,14.388571428570764,70,ZB23.R05
p,-1222,-1.2215053126760563e6,1.6423437322907073,14.09577464788798,71,ZB23.R05
p,-1223,-1.2224960542857142e6,1.1882980855363245,14.177142857141527,70,ZB23.R05
p,-1224,-1.2234993690140848e6,1.4668212638525029,14.09577464788798,71,ZB23.R05
p,-1225,-1.2244967277777782e6,1.5071267873554595,13.944444444444445,72,ZB23.R05
p,-1226,-1.2255068579710145e6,1.3993293753414693,14.527536231886083,69,ZB23.R05
p,-1227,-1.226499257142857e6,1.458972528883476,14.148571428570099,70,ZB23.R05
p,-1228,-1.227492434285714e6,1.3261520254570507,14.331428571427907,70,ZB23.R05
p,-1229,-1.2285002666666666e6,1.4356267774027494,13.88888888888889,72,ZB23.R05
p,-1230,-1.229498962857143e6,1.358778683186055,14.371428571428572,70,ZB23.R05
p,-1231,-1.2305098788732393e6,1.3168367945481751,14.056338028169014,71,ZB23.R05
p,-1232,-1.2314971028571434e6,1.50474397019082,14.148571428573424,70,ZB23.R05
p,-1233,-1.232494222857143e6,1.2864899361455147,14.285714285714286,70,ZB23.R05
p,-1234,-1.2335002742857141e6,1.4205639830395542,14.331428571427907,70,ZB23.R05
p,-1235,-1.2344954647887326e6,1.5068645930835765,14.073239436619062,71,ZB23.R05
p,-1236,-1.23550865915493e6,1.3004752042449523,14.140845070422536,71,ZB23.R05
p,-1237,-1.2364976028169019e6,1.5817106553237483,14.056338028169014,71,ZB23.R05
p,-1238,-1.2375005942857142e6,1.2424161266498253,14.342857142857143,70,ZB23.R05
p,-1239,-1.2385015217391306e6,1.5538001624295326,14.440579710143577,69,ZB23.R05
p,-1240,-1.2394973295774644e6,1.2714854668194937,14.163380281691452,71,ZB23.R05
p,-1241,-1.2405063514285716e6,1.4405704061554954,14.257142857142858,70,ZB23.R05
p,-1242,-1.2415042630136982e6,1.4212734893909102,13.731506849313792,73,ZB23.R05
p,-1243,-1.2425091275362317e6,1.419609789587207,14.46376811594203,69,ZB23.R05
p,-1244,-1.2434982281690144e6,1.4881871089441312,14.101408450706849,71,ZB23.R05
p,-1245,-1.2445050735294113e6,1.39303747720391,14.664705882352257,68,ZB23.R05
p,-1246,-1.2455047999999998e6,1.432655083954111,14.084507042253522,71,ZB23.R05
p,-1247,-1.246503602816901e6,1.3826466563980724,14.033802816900097,71,ZB23.R05
p,-1248,-1.24750092e6,1.3989612300458432,14.27428571428505,70,ZB23.R05
p,-1249,-1.2484915436619716e6,1.4912969580006457,14.050704225353424,71,ZB23.R05
p,-1250,-1.2494986514285717e6,1.4013354518417735,14.27428571428505,70,ZB23.R05
p1,-1201,-1.2005068597014921e6,1.3863889828402194,14.794029850745574,67,ZB23.R05
p1,-1202,-1.2014983880597015e6,1.1934553154638792,14.877611940299202,67,ZB23.R05
p1,-1203,-1.2024968205882353e6,1.4230150639778392,14.782352941175786,68,ZB23.R05
p1,-1204,-1.2035015029411765e6,1.2256765710049782,14.676470588235293,68,ZB23.R05
p1,-1205,-1.2045019731343286e6,1.3377619654339892,14.991044776118013,67,ZB23.R05
p1,-1206,-1.2055087074626863e6,1.188938116720279,14.883582089555018,67,ZB23.R05
p1,-1207,-1.2065065558823526e6,1.4444943878012129,14.770588235292749,68,ZB23.R05
p1,-1208,-1.2075037910447759e6,1.2210332043406416,14.853731343282886,67,ZB23.R05
p1,-1209,-1.2085012088235295e6,1.3646903880450756,14.770588235296172,68,ZB23.R05
p1,-1210,-1.209504823529412e6,1.2809073471548533,14.670588235292064,68,ZB23.R05
p1,-1211,-1.2105006529411767e6,1.2881680306191454,14.74117647059029,68,ZB23.R05
p1,-1212,-1.2115037147058824e6,1.2226145267328188,14.652941176469218,68,ZB23.R05
p1,-1213,-1.2125055705882355e6,1.3125567607756796,14.741176470586865,68,ZB23.R05
p1,-1214,-1.2135012208955225e6,1.293444933047257,14.776119402985074,67,ZB23.R05
p1,-1215,-1.2144975235294122e6,1.2709834931813224,14.811764705885093,68,ZB23.R05
p1,-1216,-1.215505476470588e6,1.4052567457408671,14.741176470586865,68,ZB23.R05
p1,-1217,-1.2165013820895522e6,1.2181623367018992,14.835820895522389,67,ZB23.R05
p1,-1218,-1.2174963588235292e6,1.3450794547571245,14.729411764707251,68,ZB23.R05
p1,-1219,-1.2184972000000002e6,1.1973182588997324,14.635294117646374,68,ZB23.R05
p1,-1220,-1.2194983264705876e6,1.3602505916680259,14.723529411764021,68,ZB23.R05
p1,-1221,-1.2205058970588238e6,1.18962766291738,14.829411764704513,68,ZB23.R05
p1,-1222,-1.2215075205882355e6,1.3878560197862004,14.723529411767444,68,ZB23.R05
p1,-1223,-1.222501707462687e6,1.1563866833760865,14.805970149253731,67,ZB23.R05
p1,-1224,-1.2235010499999998e6,1.420103607014099,14.723529411764021,68,ZB23.R05
p1,-1225,-1.2245020470588242e6,1.2414759602839849,14.799999999998631,68,ZB23.R05
p1,-1226,-1.2255032882352937e6,1.3421584990709374,14.717647058824214,68,ZB23.R05
p1,-1227,-1.2265029882352944e6,1.2499565207658474,14.611764705883722,68,ZB23.R05
p1,-1228,-1.2274973492537315e6,1.3150204437234352,14.901492537312043,67,ZB23.R05
p1,-1229,-1.2285019217391305e6,1.1761930522856416,14.602898550725987,69,ZB23.R05
p1,-1230,-1.229507394117647e6,1.2920132537916535,14.6823529411751,68,ZB23.R05
p1,-1231,-1.2305047343283577e6,1.2603115060560863,14.829850746270047,67,ZB23.R05
p1,-1232,-1.2314977117647056e6,1.2540031537249288,14.658823529409025,68,ZB23.R05
p1,-1233,-1.2324963794117647e6,1.2326494219594608,14.711764705884407,68,ZB23.R05
p1,-1234,-1.2335005391304349e6,1.2363544592611035,14.539130434781933,69,ZB23.R05
p1,-1235,-1.2344998676470588e6,1.3732083610920753,14.688235294118332,68,ZB23.R05
p1,-1236,-1.2354986147058825e6,1.1548801350054767,14.75882352940971,68,ZB23.R05
p1,-1237,-1.2364968264705886e6,1.4165120885365974,14.676470588235293,68,ZB23.R05
p1,-1238,-1.2374951911764708e6,1.1778224669659854,14.770588235296172,68,ZB23.R05
p1,-1239,-1.2384986382352938e6,1.3170022681598201,14.664705882352257,68,ZB23.R05
p1,-1240,-1.2394963264705883e6,1.159328726218675,14.770588235292749,68,ZB23.R05
p1,-1241,-1.2404994264705877e6,1.3373773711246615,14.652941176472643,68,ZB23.R05
p1,-1242,-1.2415029449275362e6,1.1441276604169086,14.55072463768116,69,ZB23.R05
p1,-1243,-1.2425058441176475e6,1.300460341010277,14.652941176469218,68,ZB23.R05
p1,-1244,-1.2435024147058818e6,1.1800918529120736,14.747058823530097,68,ZB23.R05
p1,-1245,-1.2445048852941175e6,1.2913234974739405,14.652941176469218,68,ZB23.R05
p1,-1246,-1.245500788235294e6,1.1705656490881717,14.705882352941176,68,ZB23.R05
p1,-1247,-1.2464987253731342e6,1.2745325908813334,14.883582089555018,67,ZB23.R05
p1,-1248,-1.2474983352941177e6,1.3036258851639868,14.658823529409025,68,ZB23.R05
p1,-1249,-1.2484944294117647e6,1.1585231631328365,14.705882352941176,68,ZB23.R05
p1,-1250,-1.2494894323529413e6,1.2591018439268595,14.641176470589604,68,ZB23.R05
p2,-1201,-1.200497957894737e6,1.1207114075933355,13.042105263160346,76,ZB23.R05
p2,-1202,-1.20150045974026e6,0.6497435676941054,13.127272727270308,77,ZB23.R05
p2,-1203,-1.2025020236842101e6,1.0403317606389362,13.078947368421053,76,ZB23.R05
p2,-1204,-1.203497457894737e6,0.6744105132757456,13.12631578947491,76,ZB23.R05
p2,-1205,-1.2044975480519484e6,1.2478377276297639,13.03896103896104,77,ZB23.R05
p2,-1206,-1.2055003090909095e6,0.7312964524550992,13.002597402596798,77,ZB23.R05
p2,-1207,-1.2065005116883111e6,0.5715003327728188,12.981818181819392,77,ZB23.R05
p2,-1208,-1.207503231168831e6,1.2229504019447002,13.03896103896104,77,ZB23.R05
p2,-1209,-1.2085034868421045e6,0.7981679867163611,13.099999999998161,76,ZB23.R05
p2,-1210,-1.2095026025974022e6,1.0726909606449586,13.049350649351254,77,ZB23.R05
p2,-1211,-1.210503771428571e6,0.5155874171297917,12.96623376623558,77,ZB23.R05
p2,-1212,-1.2115033220779223e6,0.8723837386587536,12.992207792206584,77,ZB23.R05
p2,-1213,-1.212505111688312e6,1.1666744866723326,13.007792207793416,77,ZB23.R05
p2,-1214,-1.2135047552631565e6,0.6056685660817521,13.099999999998161,76,ZB23.R05
p2,-1215,-1.2145037818181831e6,1.0022520013734075,13.049350649351254,77,ZB23.R05
p2,-1216,-1.2155035421052622e6,0.5418328394434638,13.09473684210465,76,ZB23.R05
p2,-1217,-1.2165013142857146e6,1.1685364968955407,12.997402597403202,77,ZB23.R05
p2,-1218,-1.2175017974025973e6,0.8671947508837086,12.976623376622772,77,ZB23.R05
p2,-1219,-1.2184992233766236e6,0.503047242215069,12.940259740261554,77,ZB23.R05
p2,-1220,-1.219499246753246e6,1.1003012073830962,13.018181818180608,77,ZB23.R05
p2,-1221,-1.2205033662337668e6,0.6641079169940213,13.07012987012866,77,ZB23.R05
p2,-1222,-1.2215000131578937e6,1.1629346734317179,12.994736842106489,76,ZB23.R05
p2,-1223,-1.2224987102564105e6,0.5664932365632203,12.938461538460942,78,ZB23.R05
p2,-1224,-1.223501470129871e6,0.737734442033739,12.955844155845366,77,ZB23.R05
p2,-1225,-1.2245006181818168e6,1.111609755346775,12.976623376622772,77,ZB23.R05
p2,-1226,-1.2255041038961038e6,0.570366269473242,13.059740259741469,77,ZB23.R05
p2,-1227,-1.226500407894735e6,0.9001246770355669,13.015789473683597,76,ZB23.R05
p2,-1228,-1.2274977168831185e6,0.502393919903101,13.064935064935066,77,ZB23.R05
p2,-1229,-1.2284996779220765e6,1.0830029575761608,12.966233766232557,77,ZB23.R05
p2,-1230,-1.2294975272727269e6,0.6435927035753664,12.935064935064934,77,ZB23.R05
p2,-1231,-1.2305001487179482e6,0.6653883857705741,12.93333333333393,78,ZB23.R05
p2,-1232,-1.2315032805194806e6,1.021200360537993,12.96103896103896,77,ZB23.R05
p2,-1233,-1.2325000415584412e6,0.5909387203174549,12.883116883116884,77,ZB23.R05
p2,-1234,-1.2334996282051268e6,0.7347780464192996,12.979487179485986,78,ZB23.R05
p2,-1235,-1.2345056389610376e6,0.806293303852051,12.992207792209607,77,ZB23.R05
p2,-1236,-1.2355021447368425e6,0.8113265579525016,12.994736842103425,76,ZB23.R05
p2,-1237,-1.2365001205128208e6,0.8718067305955123,12.948717948717949,78,ZB23.R05
p2,-1238,-1.2375002701298702e6,0.5032395049450309,12.893506493507099,77,ZB23.R05
p2,-1239,-1.2384950545454542e6,0.9810471782446646,12.945454545455151,77,ZB23.R05
p2,-1240,-1.2394975333333337e6,0.6810866094866833,12.912820512819916,78,ZB23.R05
p2,-1241,-1.2405025461538462e6,0.6011424050920599,12.88717948717889,78,ZB23.R05
p2,-1242,-1.2415053740259744e6,1.0650572566759828,12.95064935065177,77,ZB23.R05
p2,-1243,-1.2425059922077926e6,0.6506135861946901,13.012987012987013,77,ZB23.R05
p2,-1244,-1.2435040883116885e6,1.0345521358947685,12.945454545452126,77,ZB23.R05
p2,-1245,-1.2445036051282054e6,0.4645729061520619,12.86153846154085,78,ZB23.R05
p2,-1246,-1.2455025818181818e6,1.0283838037825703,12.92467532467472,77,ZB23.R05
p2,-1247,-1.2465037794871796e6,0.744787464793758,12.892307692305902,78,ZB23.R05
p2,-1248,-1.2475015376623375e6,0.5401561848383885,12.872727272729692,77,ZB23.R05
p2,-1249,-1.2485021615384612e6,1.1496591592071317,12.928205128203935,78,ZB23.R05
p2,-1250,-1.249500373684211e6,0.5943438160316877,13.010526315790086,76,ZB23.R05
E,-1201,-1.2006164e6,0.12469707934278561,400.79999999993015,2,ZB23.R06
E,-1202,-1.2014155999999999e6,0.10060428017659181,397.5999999999767,2,ZB23.R06
E,-1203,-1.2023905333333334e6,0.05466475642934582,380.5333333333644,3,ZB23.R06
E,-1204,-1.2034806666666667e6,0.02721338560849997,357.06666666665114,3,ZB23.R06
E,-1205,-1.2046046666666667e6,0.06334892874453958,387.73333333331783,3,ZB23.R06
E,-1206,-1.2055792e6,0.10500585824067138,390.80000000004657,2,ZB23.R06
E,-1207,-1.2065598666666667e6,0.13429233052442638,394.6666666666667,3,ZB23.R06
E,-1208,-1.2075582000000002e6,0.142788191653274,404.80000000004657,2,ZB23.R06
E,-1209,-1.208564e6,0.19002376260583365,398.39999999998446,3,ZB23.R06
E,-1210,-1.2095524e6,0.26240198802120884,393.5999999999767,2,ZB23.R06
E,-1211,-1.2105403333333333e6,0.3212431349937565,396.93333333334886,3,ZB23.R06
E,-1212,-1.2115357000000002e6,0.3840991385697988,399.0,2,ZB23.R06
E,-1213,-1.2125337333333334e6,0.4521021048726879,399.4666666666356,3,ZB23.R06
E,-1214,-1.2135331e6,0.5059560451077283,399.80000000004657,2,ZB23.R06
E,-1215,-1.2145309333333333e6,0.5257006691575635,398.39999999998446,3,ZB23.R06
E,-1216,-1.2155255e6,0.4939749488095617,397.4000000000233,2,ZB23.R06
E,-1217,-1.2165158e6,0.4451172425059697,394.799999999969,3,ZB23.R06
E,-1218,-1.2175004e6,0.41391225072418913,393.20000000006985,2,ZB23.R06
E,-1219,-1.2184839333333333e6,0.39658081287583996,393.73333333331783,3,ZB23.R06
E,-1220,-1.2194681e6,0.38589091349562016,393.0,2,ZB23.R06
E,-1221,-1.2204476666666667e6,0.36535202708677,391.3333333333333,3,ZB23.R06
E,-1222,-1.221428e6,0.3401027636554148,393.5999999999767,2,ZB23.R06
E,-1223,-1.2224154666666668e6,0.35222740733562513,395.73333333331783,3,ZB23.R06
E,-1224,-1.2236028666666665e6,0.40721015700960894,395.8666666666977,3,ZB23.R06
E,-1225,-1.2245932e6,0.4420278214830156,396.4000000000233,2,ZB23.R06
E,-1226,-1.2255818666666667e6,0.45383571924758087,394.6666666666667,3,ZB23.R06
E,-1227,-1.2265678e6,0.444943240602026,394.39999999990687,2,ZB23.R06
E,-1228,-1.2275566666666665e6,0.42829823936585854,396.5333333333644,3,ZB23.R06
E,-1229,-1.2285493e6,0.40617420669991366,397.4000000000233,2,ZB23.R06
E,-1230,-1.2295445333333334e6,0.3516282159633106,398.6666666666667,3,ZB23.R06
E,-1231,-1.2305417e6,0.2896273767880953,398.5999999999767,2,ZB23.R06
E,-1232,-1.2315378666666667e6,0.23153508418267701,399.200000000031,3,ZB23.R06
E,-1233,-1.2325409000000001e6,0.17135695370919157,403.39999999990687,2,ZB23.R06
E,-1234,-1.2335412e6,0.12780536043070612,395.46666666671325,3,ZB23.R06
E,-1235,-1.2345124e6,0.0780451704522416,379.5999999999767,2,ZB23.R06
E,-1236,-1.2354426666666667e6,0.05097518744994106,369.60000000001554,3,ZB23.R06
E,-1237,-1.2365712666666668e6,0.07322643787278478,382.799999999969,3,ZB23.R06
E,-1238,-1.237533e6,0.09824934245022302,386.0,2,ZB23.R06
E,-1239,-1.2384983333333333e6,0.10346578649037837,386.26666666668217,3,ZB23.R06
E,-1240,-1.2394655e6,0.11376460371202586,387.80000000004657,2,ZB23.R06
E,-1241,-1.2404388e6,0.15260889935104827,390.6666666666667,3,ZB23.R06
E,-1242,-1.241419e6,0.1882791423666087,393.5999999999767,2,ZB23.R06
E,-1243,-1.2424034666666666e6,0.220350398546073,393.3333333333333,3,ZB23.R06
E,-1244,-1.2435798e6,0.2871947040763244,391.60000000001554,3,ZB23.R06
E,-1245,-1.2445625e6,0.3216982151566943,395.39999999990687,2,ZB23.R06
E,-1246,-1.2455577333333334e6,0.32308280603235556,399.7333333333954,3,ZB23.R06
E,-1247,-1.2465549e6,0.3625272232531991,397.0,2,ZB23.R06
E,-1248,-1.2475466e6,0.4574744809096935,396.93333333327126,3,ZB23.R06
E,-1249,-1.2485409000000001e6,0.5560547462185753,398.60000000009313,2,ZB23.R06
E,-1250,-1.2493381e6,0.5587362470939101,398.5999999999767,2,ZB23.R06
e,-1201,-1.20053052e6,1.5331379767119544,96.31999999999535,10,ZB23.R06
e,-1202,-1.20148782e6,1.4272908646934241,95.88000000000466,10,ZB23.R06
e,-1203,-1.2024798727272726e6,1.359906675247099,95.16363636364059,11,ZB23.R06
e,-1204,-1.2034938600000003e6,1.3983123824289672,95.48000000000465,10,ZB23.R06
e,-1205,-1.2044864e6,1.3262775313772435,94.7636363636279,11,ZB23.R06
e,-1206,-1.20549172e6,1.605016866472879,96.64000000001397,10,ZB23.R06
e,-1207,-1.2064895272727273e6,1.1490321973939202,94.54545454545455,11,ZB23.R06
e,-1208,-1.2074957799999998e6,1.503072292238239,95.47999999998137,10,ZB23.R06
e,-1209,-1.2084892545454542e6,1.121997974199827,94.50909090909937,11,ZB23.R06
e,-1210,-1.2094980600000003e6,1.7009917806140327,97.0,10,ZB23.R06
e,-1211,-1.210495018181818e6,1.1059518800241706,94.10909090908667,11,ZB23.R06
e,-1212,-1.21149448e6,1.6718034013376208,96.31999999999535,10,ZB23.R06
e,-1213,-1.212498781818182e6,0.9828405269060053,93.92727272728966,11,ZB23.R06
e,-1214,-1.21350072e6,1.744158673442422,96.07999999998137,10,ZB23.R06
e,-1215,-1.2144984181818182e6,0.9870925308576911,93.49090909092179,11,ZB23.R06
e,-1216,-1.2154999400000002e6,1.8637274221810647,97.63999999999069,10,ZB23.R06
e,-1217,-1.216504890909091e6,1.114999693924804,93.70909090909514,11,ZB23.R06
e,-1218,-1.2174999399999997e6,1.5957630454528478,96.11999999999534,10,ZB23.R06
e,-1219,-1.2185074e6,1.0985066083658557,94.21818181819452,11,ZB23.R06
e,-1220,-1.2195050199999998e6,1.7170270902368503,96.83999999999068,10,ZB23.R06
e,-1221,-1.2205088181818181e6,1.1856624831736602,94.65454545454122,11,ZB23.R06
e,-1222,-1.2215021800000002e6,1.5937887300734963,96.04000000001398,10,ZB23.R06
e,-1223,-1.222514490909091e6,1.320554060111253,95.16363636361943,11,ZB23.R06
e,-1224,-1.2235070999999999e6,1.2777302102440795,94.52000000001863,10,ZB23.R06
e,-1225,-1.2245154545454546e6,1.5707799633290103,96.29090909090486,11,ZB23.R06
e,-1226,-1.2255096800000002e6,1.2424377832859084,95.11999999999534,10,ZB23.R06
e,-1227,-1.2265156363636365e6,1.520611816199539,96.29090909090486,11,ZB23.R06
e,-1228,-1.2275092200000002e6,1.1785923246693017,94.84000000001397,10,ZB23.R06
e,-1229,-1.22847136e6,1.684310846880166,96.31999999999535,10,ZB23.R06
e,-1230,-1.2294672727272727e6,1.0608748532384835,94.18181818181819,11,ZB23.R06
e,-1231,-1.23046936e6,1.8641073681844837,97.03999999999068,10,ZB23.R06
e,-1232,-1.2314715454545454e6,1.0295672047722684,94.29090909090486,11,ZB23.R06
e,-1233,-1.2324725799999998e6,1.5908527150838343,95.72000000001863,10,ZB23.R06
e,-1234,-1.2334733090909093e6,1.1201699405215184,94.32727272726002,11,ZB23.R06
e,-1235,-1.23447576e6,1.7636060104798912,97.36000000000931,10,ZB23.R06
e,-1236,-1.2354787636363637e6,1.1803728161645421,94.32727272726002,11,ZB23.R06
e,-1237,-1.23647334e6,1.6987701785649534,95.96000000000932,10,ZB23.R06
e,-1238,-1.2374815999999999e6,1.0700089477691834,94.61818181818605,11,ZB23.R06
e,-1239,-1.23848012e6,1.544077625400738,95.03999999999068,10,ZB23.R06
e,-1240,-1.2394817636363637e6,1.3069811798645228,94.94545454546724,11,ZB23.R06
e,-1241,-1.2404787200000002e6,1.5392590475543617,96.07999999998137,10,ZB23.R06
e,-1242,-1.2414871454545455e6,1.3140503040941365,94.94545454546724,11,ZB23.R06
e,-1243,-1.2424796199999999e6,1.37732241380997,94.6,10,ZB23.R06
e,-1244,-1.2434901454545455e6,1.3272422936600992,95.56363636363213,11,ZB23.R06
e,-1245,-1.2444848599999999e6,1.4040450274945717,95.8,10,ZB23.R06
e,-1246,-1.2454886363636365e6,1.4408727163330424,95.6727272727188,11,ZB23.R06
e,-1247,-1.24648388e6,1.1315200748634602,94.96000000000932,10,ZB23.R06
e,-1248,-1.2474949090909092e6,1.50535586057688,94.98181818182242,11,ZB23.R06
e,-1249,-1.24848722e6,1.1751344802213646,94.75999999998604,10,ZB23.R06
e,-1250,-1.2494472200000002e6,1.69279885498123,97.8,10,ZB23.R06
o1,-1201,-1.2005087238095237e6,0.3116817135413771,23.428571428571427,42,ZB23.R06
o1,-1202,-1.2015027209302327e6,0.31980938099038253,23.37674418604543,43,ZB23.R06
o1,-1203,-1.2025079813953487e6,0.3206811050100347,23.3674418604662,43,ZB23.R06
o1,-1204,-1.2035009523809527e6,0.3264048688039157,23.37142857143079,42,ZB23.R06
o1,-1205,-1.2044939720930231e6,0.31440051536448427,23.367441860460783,43,ZB23.R06
o1,-1206,-1.2054982744186048e6,0.30837959799450704,23.339534883723097,43,ZB23.R06
o1,-1207,-1.2065018465116285e6,0.31907399983821894,23.339534883723097,43,ZB23.R06
o1,-1208,-1.2075052372093026e6,0.30860666400430065,23.33023255813845,43,ZB23.R06
o1,-1209,-1.2085082372093021e6,0.3163677025849899,23.320930232559224,43,ZB23.R06
o1,-1210,-1.2094992761904765e6,0.32343955989241224,23.314285714284605,42,ZB23.R06
o1,-1211,-1.210489930232558e6,0.31628975979103924,23.302325581395348,43,ZB23.R06
o1,-1212,-1.2114918186046511e6,0.3180931740401302,23.302325581395348,43,ZB23.R06
o1,-1213,-1.2124935069767444e6,0.31714680411816865,23.293023255810706,43,ZB23.R06
o1,-1214,-1.2134950418604652e6,0.30734263152855595,23.274418604652247,43,ZB23.R06
o1,-1215,-1.2144956744186047e6,0.31846602828726817,23.274418604652247,43,ZB23.R06
o1,-1216,-1.2154960744186046e6,0.3048676148235731,23.25581395348837,43,ZB23.R06
o1,-1217,-1.2164964139534882e6,0.3168054648845758,23.265116279067602,43,ZB23.R06
o1,-1218,-1.2174962279069768e6,0.31116433088503626,23.246511627909143,43,ZB23.R06
o1,-1219,-1.2184956372093023e6,0.3176998730631951,23.237209302324498,43,ZB23.R06
o1,-1220,-1.2194947395348838e6,0.3144894092651436,23.22790697674527,43,ZB23.R06
o1,-1221,-1.220493558139535e6,0.31508683080698324,23.22790697674527,43,ZB23.R06
o1,-1222,-1.2214918232558141e6,0.3337139595614792,23.218604651160625,43,ZB23.R06
o1,-1223,-1.22249e6,0.31475923839052095,23.200000000002166,43,ZB23.R06
o1,-1224,-1.2234992863636361e6,0.3209343232791993,23.209090909089852,44,ZB23.R06
o1,-1225,-1.2245081860465116e6,0.3243518205269861,23.181395348838294,43,ZB23.R06
o1,-1226,-1.2255051627906978e6,0.3135747439526,23.181395348838294,43,ZB23.R06
o1,-1227,-1.226501893023256e6,0.32030027248805004,23.172093023253648,43,ZB23.R06
o1,-1228,-1.227498218604651e6,0.3145518458390357,23.172093023253648,43,ZB23.R06
o1,-1229,-1.2284940046511628e6,0.3041224754258302,23.15348837209519,43,ZB23.R06
o1,-1230,-1.2295011363636365e6,0.3103014929546956,23.145454545452427,44,ZB23.R06
o1,-1231,-1.2305078139534881e6,0.32418753707253095,23.14418604651596,43,ZB23.R06
o1,-1232,-1.2315028930232557e6,0.31109777316017323,23.12558139534667,43,ZB23.R06
o1,-1233,-1.2324973395348836e6,0.3139509187718573,23.12558139534667,43,ZB23.R06
o1,-1234,-1.2335031590909087e6,0.3186018906632804,23.118181818186052,44,ZB23.R06
o1,-1235,-1.2345085302325585e6,0.3246923798953918,23.1069767441828,43,ZB23.R06
o1,-1236,-1.2355018651162789e6,0.31250551273388805,23.097674418603567,43,ZB23.R06
o1,-1237,-1.2364949906976742e6,0.30751711352771005,23.09767441860898,43,ZB23.R06
o1,-1238,-1.2374993045454544e6,0.3128950129426242,23.081818181815006,44,ZB23.R06
o1,-1239,-1.238503223255814e6,0.3218325735693702,23.07906976744511,43,ZB23.R06
o1,-1240,-1.2394953441860464e6,0.3054253625850931,23.06046511627582,43,ZB23.R06
o1,-1241,-1.2404985227272732e6,0.31579445910905607,23.06363636363742,44,ZB23.R06
o1,-1242,-1.2415015720930232e6,0.31175843535601616,23.05116279069659,43,ZB23.R06
o1,-1243,-1.2425039999999998e6,0.30327251650331594,23.036363636365753,44,ZB23.R06
o1,-1244,-1.2435063023255807e6,0.3176908578315146,23.041860465117363,43,ZB23.R06
o1,-1245,-1.244496553488372e6,0.31545805394545795,23.023255813953487,43,ZB23.R06
o1,-1246,-1.2454982272727275e6,0.3029271420411797,23.018181818177585,44,ZB23.R06
o1,-1247,-1.2464992744186046e6,0.3101114908541355,23.01395348837426,43,ZB23.R06
o1,-1248,-1.247499899999999e6,0.3003128070259455,23.0,44,ZB23.R06
o1,-1249,-1.2485003813953483e6,0.3047220053800902,22.995348837210386,43,ZB23.R06
o1,-1250,-1.2494893209302325e6,0.286901734644955,23.05116279069659,43,ZB23.R06
o12,-1201,-1.2005064958333333e6,1.6826499039921325,20.52499999999903,48,ZB23.R06
o12,-1202,-1.2015030326530612e6,1.6634806799628221,20.53061224489796,49,ZB23.R06
o12,-1203,-1.2024986624999999e6,1.5177033629376584,20.541666666666668,48,ZB23.R06
o12,-1204,-1.2034946081632655e6,1.5299579238000065,20.546938775511155,49,ZB23.R06
o12,-1205,-1.2044999265306124e6,1.643044210150189,20.50612244898054,49,ZB23.R06
o12,-1206,-1.2055054448979592e6,1.6603785151061639,20.489795918367346,49,ZB23.R06
o12,-1207,-1.2065004291666665e6,1.598665027582287,20.52499999999903,48,ZB23.R06
o12,-1208,-1.2074947877551022e6,1.589007778414299,20.514285714284764,49,ZB23.R06
