variable,grp,avg_time,avg_amp,avg_duration,n_durations,solution
E,-1204,-1.2035171333333335e6,1.3426806544614875,408.1333333333023,3,ZB23.R03
E,-1205,-1.2045337e6,1.013457582447891,405.0,2,ZB23.R03
e,-1201,-1.2005008666666667e6,0.998319132814194,102.44444444444444,9,ZB23.R03
e,-1202,-1.2014996363636365e6,1.2737866564937577,96.72727272727273,11,ZB23.R03
e,-1203,-1.2025051777777777e6,1.3660796246942202,103.33333333333333,9,ZB23.R03
e,-1204,-1.2034485e6,1.3819218758788678,105.88000000000466,10,ZB23.R03
e,-1205,-1.2044918599999999e6,0.7209995661025003,95.48000000000465,10,ZB23.R03
o1,-1201,-1.200508061904762e6,0.31068442818329606,23.361904761903652,42,ZB23.R03
o1,-1202,-1.2015010093023255e6,0.30101022808069733,23.358139534881555,43,ZB23.R03
o1,-1203,-1.2025054511627909e6,0.29912646796039416,23.348837209302324,43,ZB23.R03
o1,-1204,-1.2035091627906975e6,0.30946283455490203,23.348837209302324,43,ZB23.R03
o1,-1205,-1.2045019619047623e6,0.2705865438609332,23.447619047620158,42,ZB23.R03
o12,-1201,-1.2005139208333334e6,1.3139478726102083,20.608333333332364,48,ZB23.R03
o12,-1202,-1.2015017416666665e6,1.506114120654994,20.60000000000097,48,ZB23.R03
o12,-1203,-1.202498232653061e6,1.7318718235709987,20.53061224489796,49,ZB23.R03
o12,-1204,-1.203496366666667e6,1.510286685447084,20.566666666665697,48,ZB23.R03
o12,-1205,-1.204493624489796e6,1.745009971068439,20.522448979593737,49,ZB23.R03
o2,-1201,-1.2005036244897956e6,1.3141840779503497,20.587755102037015,49,ZB23.R03
o2,-1202,-1.2015017291666667e6,1.5116172141381092,20.59166666666958,48,ZB23.R03
o2,-1203,-1.2024982326530612e6,1.771527949874058,20.53061224489796,49,ZB23.R03
o2,-1204,-1.2034963624999996e6,1.5414320120949523,20.591666666664725,48,ZB23.R03
o2,-1205,-1.2044936204081634e6,1.77786931707676,20.481632653063127,49,ZB23.R03
o3,-1201,-1.2005032000000002e6,0.2643867337073166,17.263157894736842,57,ZB23.R03
o3,-1202,-1.2014963931034482e6,0.24990015829098658,17.282758620692064,58,ZB23.R03
o3,-1203,-1.20249694137931e6,0.23583353586531527,17.23448275861828,58,ZB23.R03
o3,-1204,-1.203497779310345e6,0.28298977422176064,17.255172413793908,58,ZB23.R03
o3,-1205,-1.204490592982456e6,0.23124815020556558,17.312280701755203,57,ZB23.R03
p,-1201,-1.2005081885714286e6,1.4437449863574585,14.297142857140196,70,ZB23.R03
p,-1202,-1.2014980366197182e6,1.3890318442016476,13.921126760565349,71,ZB23.R03
p,-1203,-1.2024976085714288e6,1.5210622478261984,14.291428571427241,70,ZB23.R03
p,-1204,-1.2034864777777777e6,1.39972701253786,13.911111111112405,72,ZB23.R03
p,-1205,-1.2044981797101453e6,1.4323586767952285,14.515942028983483,69,ZB23.R03
p1,-1201,-1.200499173529412e6,1.3475911588092166,14.558823529411764,68,ZB23.R03
p1,-1202,-1.2014937739130438e6,1.2133189683814272,14.481159420292554,69,ZB23.R03
p1,-1203,-1.202498517647059e6,1.3782248218214745,14.764705882352942,68,ZB23.R03
p1,-1204,-1.2034968782608698e6,1.2258671887628705,14.46376811594203,69,ZB23.R03
p1,-1205,-1.2044908823529414e6,1.3503659664931693,14.552941176468535,68,ZB23.R03
p2,-1201,-1.200507157894737e6,0.6452933657547008,13.105263157894736,76,ZB23.R03
p2,-1202,-1.2015014763157894e6,0.96076831539012,13.06842105263403,76,ZB23.R03
p2,-1203,-1.20250311948052e6,0.8445005831961403,13.096103896102687,77,ZB23.R03
p2,-1204,-1.2035024078947366e6,0.9422642794560081,13.057894736840879,76,ZB23.R03
p2,-1205,-1.2044964519480518e6,0.47088919099303245,12.96623376623558,77,ZB23.R03
E,-1201,-1.2006669000000001e6,0.5826184613460288,400.60000000009313,2,ZB23.R04
E,-1202,-1.2014692999999998e6,0.8108246856887531,401.79999999993015,2,ZB23.R04
E,-1203,-1.2024746666666667e6,0.8876293270936086,402.1333333333799,3,ZB23.R04
E,-1204,-1.2034785e6,0.7391629966347906,400.5999999999767,2,ZB23.R04
E,-1205,-1.2042768e6,0.49846861095702916,397.5999999999767,2,ZB23.R04
e,-1201,-1.2005442e6,1.8245447189140176,94.31999999999535,10,ZB23.R04
e,-1202,-1.20148616e6,1.3047942221617046,94.16000000000932,10,ZB23.R04
e,-1203,-1.2024753272727274e6,1.824664432242482,93.92727272726849,11,ZB23.R04
e,-1204,-1.2035138545454545e6,1.567271541570826,94.7636363636279,11,ZB23.R04
e,-1205,-1.20450644e6,1.827069757284414,93.36000000000931,10,ZB23.R04
o1,-1201,-1.200510933333333e6,0.5708910797715346,23.390476190473972,42,ZB23.R04
o1,-1202,-1.2015053255813955e6,0.5534494037991324,23.3953488372093,43,ZB23.R04
o1,-1203,-1.202499442857143e6,0.5810121362027231,23.38095238095238,42,ZB23.R04
o1,-1204,-1.2034931534883722e6,0.5648749819990592,23.386046511630074,43,ZB23.R04
o1,-1205,-1.2044982e6,0.5408564848972428,23.339534883723097,43,ZB23.R04
o12,-1201,-1.2004937124999997e6,0.84114958221347,20.67499999999806,48,ZB23.R04
o12,-1202,-1.201491191836735e6,1.744521006598251,20.37551020407973,49,ZB23.R04
o12,-1203,-1.2024989142857143e6,1.0426514180351791,20.685714285716188,49,ZB23.R04
o12,-1204,-1.203502616666667e6,1.5215251671893204,20.64999999999903,48,ZB23.R04
o12,-1205,-1.2044913875e6,1.5863603148341312,20.658333333335275,48,ZB23.R04
o2,-1201,-1.2004981102040815e6,0.7662656652470118,20.220408163266256,49,ZB23.R04
o2,-1202,-1.2014911795918366e6,1.8330475814297094,20.39999999999715,49,ZB23.R04
o2,-1203,-1.2024987346938774e6,1.001833126746043,20.6367346938766,49,ZB23.R04
o2,-1204,-1.2034950326530612e6,1.4977305062425483,20.253061224492647,49,ZB23.R04
o2,-1205,-1.204491220833333e6,1.5675566028344505,20.641666666667636,48,ZB23.R04
o3,-1201,-1.2005001614035086e6,0.5452355159810239,17.375438596489595,57,ZB23.R04
o3,-1202,-1.2015011689655175e6,0.5374421899961214,17.413793103448278,58,ZB23.R04
o3,-1203,-1.2025015438596492e6,0.5535976288821683,17.431578947370056,57,ZB23.R04
o3,-1204,-1.2035020241379312e6,0.5544669334392417,17.386206896550117,58,ZB23.R04
o3,-1205,-1.2045023157894735e6,0.5731685929482112,17.361403508773563,57,ZB23.R04
p,-1201,-1.2004944000000001e6,1.2871814316345802,13.333333333333334,75,ZB23.R04
p,-1202,-1.201504188405797e6,1.259267008234994,14.533333333334008,69,ZB23.R04
p,-1203,-1.202505123287671e6,1.433634430783016,13.698630136986301,73,ZB23.R04
p,-1204,-1.2035110314285716e6,1.2634257442984207,14.234285714284384,70,ZB23.R04
p,-1205,-1.2045070136986298e6,1.4521658738979917,13.578082191780185,73,ZB23.R04
p1,-1201,-1.2005041757575762e6,1.0797571253125955,15.090909090909092,66,ZB23.R04
p1,-1202,-1.2014985696969691e6,1.2579886676993244,15.04242424242142,66,ZB23.R04
p1,-1203,-1.202500674626866e6,1.183075589262557,15.104477611940299,67,ZB23.R04
p1,-1204,-1.2035023484848486e6,1.2484748615720558,15.036363636365753,66,ZB23.R04
p1,-1205,-1.2044964272727268e6,1.0903378921024425,15.084848484846368,66,ZB23.R04
p2,-1201,-1.200503132467535e6,1.1767443280165457,13.007792207793416,77,ZB23.R04
p2,-1202,-1.2015033922077906e6,0.7213963779453304,12.976623376622772,77,ZB23.R04
p2,-1203,-1.2025036753246754e6,1.2502740430474033,13.002597402596798,77,ZB23.R04
p2,-1204,-1.2035039194805191e6,0.8701549488053856,12.981818181819392,77,ZB23.R04
p2,-1205,-1.204497731578948e6,1.3054662089651472,13.0,76,ZB23.R04
E,-1201,-1.2004825999999999e6,0.8419280150210875,400.4000000000233,2,ZB23.R05
E,-1202,-1.2014862666666666e6,1.236729676420292,402.39999999998446,3,ZB23.R05
E,-1203,-1.2024945999999999e6,1.3591340194988328,404.4000000000233,2,ZB23.R05
E,-1204,-1.2035070666666667e6,1.153795477824592,405.3333333333333,3,ZB23.R05
E,-1205,-1.2045216e6,0.7233153980801073,406.4000000000233,2,ZB23.R05
e,-1201,-1.2005548199999998e6,1.550144267224303,97.96000000000932,10,ZB23.R05
e,-1202,-1.2015188250000002e6,1.0545320075017606,113.75,8,ZB23.R05
e,-1203,-1.2024666e6,1.544775969213856,101.68000000000465,10,ZB23.R05
e,-1204,-1.2034739e6,0.9399290036639286,100.03999999999068,10,ZB23.R05
e,-1205,-1.2044682600000002e6,1.6988547008093793,98.68000000000465,10,ZB23.R05
o1,-1201,-1.2005031069767443e6,0.29567188297122954,23.404651162788532,43,ZB23.R05
o1,-1202,-1.2015085348837208e6,0.2832831936536139,23.37674418604543,43,ZB23.R05
o1,-1203,-1.2025018142857144e6,0.2966126266556185,23.361904761903652,42,ZB23.R05
o1,-1204,-1.203494460465116e6,0.2792406672974935,23.35813953488697,43,ZB23.R05
o1,-1205,-1.2044871904761905e6,0.2786240830268625,23.390476190473972,42,ZB23.R05
o12,-1201,-1.2004987166666666e6,1.662268458491967,20.633333333336243,48,ZB23.R05
o12,-1202,-1.201494697959184e6,1.4860054016097854,20.563265306119597,49,ZB23.R05
o12,-1203,-1.2025027591836734e6,1.415662774953523,20.571428571428573,49,ZB23.R05
o12,-1204,-1.2034995166666664e6,1.7528601721149943,20.46666666666958,48,ZB23.R05
o12,-1205,-1.2044855125e6,1.5939224546305386,20.591666666664725,48,ZB23.R05
o2,-1201,-1.2004987333333334e6,1.6606464432069956,20.60000000000097,48,ZB23.R05
o2,-1202,-1.2014946408163267e6,1.5108276009648627,20.563265306119597,49,ZB23.R05
o2,-1203,-1.202502730612245e6,1.4337450486474217,20.56326530612435,49,ZB23.R05
o2,-1204,-1.2034995166666664e6,1.8230322540840982,20.466666666664725,48,ZB23.R05
o2,-1205,-1.2044957183673468e6,1.5889532046671517,20.579591836737546,49,ZB23.R05
o3,-1201,-1.2005040280701756e6,0.1772961493730321,17.34736842105345,57,ZB23.R05
o3,-1202,-1.2014994137931033e6,0.14808080647821573,17.28275862068805,58,ZB23.R05
o3,-1203,-1.2025020793103448e6,0.16786523093954595,17.303448275863676,58,ZB23.R05
o3,-1204,-1.2035059999999998e6,0.1882660523067071,17.310344827586206,58,ZB23.R05
o3,-1205,-1.2045014807017548e6,0.19239439737524364,17.3052631578931,57,ZB23.R05
p,-1201,-1.2005019e6,1.5829592917283306,14.108571428572759,70,ZB23.R05
p,-1202,-1.2015033314285711e6,1.201340924230661,14.228571428571428,70,ZB23.R05
p,-1203,-1.2024982647887329e6,1.5326613492382466,14.163380281688173,71,ZB23.R05
p,-1204,-1.2035016724637686e6,1.2843194232878192,14.452173913046177,69,ZB23.R05
p,-1205,-1.2044958885714293e6,1.5394421634343862,14.154285714283054,70,ZB23.R05
p1,-1201,-1.2005068597014921e6,1.322648854194587,14.794029850745574,67,ZB23.R05
p1,-1202,-1.2014983880597015e6,1.1382842374045898,14.877611940299202,67,ZB23.R05
p1,-1203,-1.2024968205882353e6,1.357229078631788,14.782352941175786,68,ZB23.R05
p1,-1204,-1.2035015029411765e6,1.1689455376344693,14.676470588235293,68,ZB23.R05
p1,-1205,-1.2044945151515154e6,1.2426856749008077,14.993939393940805,66,ZB23.R05
p2,-1201,-1.200497957894737e6,1.0684243399747468,13.042105263160346,76,ZB23.R05
p2,-1202,-1.20150045974026e6,0.6197158175371871,13.127272727270308,77,ZB23.R05
p2,-1203,-1.2025020236842101e6,0.9922372444209148,13.078947368421053,76,ZB23.R05
p2,-1204,-1.203497452631579e6,0.6430554044359024,13.12631578947491,76,ZB23.R05
p2,-1205,-1.204491002631579e6,1.178166334446649,13.036842105263771,76,ZB23.R05
E,-1201,-1.2006166e6,0.1376909876868903,398.79999999993015,2,ZB23.R06
E,-1202,-1.2014121e6,0.10800914146097407,396.20000000006985,2,ZB23.R06
E,-1203,-1.2023781333333335e6,0.0445367269236125,365.06666666665114,3,ZB23.R06
E,-1204,-1.2034155333333334e6,0.039007053378602476,358.799999999969,3,ZB23.R06
E,-1205,-1.2043688e6,0.07628044539153125,389.5999999999767,2,ZB23.R06
e,-1201,-1.20053056e6,1.6311904346217232,96.23999999999069,10,ZB23.R06
e,-1202,-1.20148782e6,1.5194377091394793,95.88000000000466,10,ZB23.R06
e,-1203,-1.2024798363636362e6,1.4474645610291519,95.16363636364059,11,ZB23.R06
e,-1204,-1.2034938600000003e6,1.4883908644243775,95.48000000000465,10,ZB23.R06
e,-1205,-1.20443844e6,1.3767335510327046,94.31999999999535,10,ZB23.R06
o1,-1201,-1.2005087238095237e6,0.30879684192749074,23.428571428571427,42,ZB23.R06
o1,-1202,-1.2015027116279071e6,0.31530700744664,23.37674418604543,43,ZB23.R06
o1,-1203,-1.2025079906976742e6,0.3161736459143265,23.3674418604662,43,ZB23.R06
o1,-1204,-1.2035009523809527e6,0.3222244467561989,23.37142857143079,42,ZB23.R06
o1,-1205,-1.2044936e6,0.28717453618901034,23.293023255810706,43,ZB23.R06
o12,-1201,-1.2005064958333333e6,1.6584479225679472,20.52499999999903,48,ZB23.R06
o12,-1202,-1.2015030326530612e6,1.6388213922875556,20.53061224489796,49,ZB23.R06
o12,-1203,-1.2024986624999999e6,1.495112663916536,20.541666666666668,48,ZB23.R06
o12,-1204,-1.2034946081632655e6,1.507554297749656,20.546938775511155,49,ZB23.R06
o12,-1205,-1.2044897166666666e6,1.6100553652510643,20.54999999999806,48,ZB23.R06
o2,-1201,-1.2005065333333334e6,1.682725779739522,20.516666666667636,48,ZB23.R06
o2,-1202,-1.2015030326530617e6,1.6674265007907103,20.53061224489796,49,ZB23.R06
o2,-1203,-1.2024987083333335e6,1.516627251689502,20.55000000000291,48,ZB23.R06
o2,-1204,-1.203494624489796e6,1.5229684599421756,20.5469387755064,49,ZB23.R06
o2,-1205,-1.2044896416666664e6,1.6137707220954904,20.5,48,ZB23.R06
o3,-1201,-1.2005079068965516e6,0.27680496961993317,17.08275862069046,58,ZB23.R06
o3,-1202,-1.201498489655172e6,0.2701477030198065,17.07586206896391,58,ZB23.R06
o3,-1203,-1.2024973627118645e6,0.2761431390014397,17.071186440677177,59,ZB23.R06
o3,-1204,-1.2035046711864404e6,0.2888749415062776,17.071186440677177,59,ZB23.R06
o3,-1205,-1.2045028551724139e6,0.29082211508760747,17.062068965518847,58,ZB23.R06
p,-1201,-1.2005084149253736e6,1.459706895150204,14.80000000000139,67,ZB23.R06
p,-1202,-1.2014965764705886e6,1.4453296603632726,14.788235294115593,68,ZB23.R06
p,-1203,-1.2025049181818182e6,1.4386525225587028,15.096969696971813,66,ZB23.R06
p,-1204,-1.2034872764705885e6,1.4568007134411989,14.588235294117647,68,ZB23.R06
p,-1205,-1.2044921363636367e6,1.3736954056233845,15.048484848484144,66,ZB23.R06
p1,-1201,-1.2005014212121204e6,1.5159665966275493,15.024242424240308,66,ZB23.R06
p1,-1202,-1.2015031850746265e6,1.5333098575874284,15.050746268658802,67,ZB23.R06
p1,-1203,-1.2025048727272723e6,1.5296268256339658,15.054545454543337,66,ZB23.R06
p1,-1204,-1.2034986515151516e6,1.4964785165676064,15.06060606060606,66,ZB23.R06
p1,-1205,-1.2044921999999997e6,1.431054555788581,15.042424242424948,66,ZB23.R06
p2,-1201,-1.2005051315789474e6,0.6419950006808567,13.042105263157282,76,ZB23.R06
p2,-1202,-1.2015011298701316e6,0.5869582435393035,13.002597402596798,77,ZB23.R06
p2,-1203,-1.2025013298701295e6,0.5779168566594047,12.997402597403202,77,ZB23.R06
p2,-1204,-1.203504501298701e6,0.6109069958669828,13.002597402596798,77,ZB23.R06
p2,-1205,-1.2044978552631584e6,0.5197970009483869,12.994736842106489,76,ZB23.R06
E,-1201,-1.2007361e6,0.708569520154926,399.4000000000233,2,ZB23.R07
E,-1202,-1.2015347000000002e6,0.8804892188894469,399.0,2,ZB23.R07
E,-1203,-1.2025315333333334e6,0.9483496989247694,398.53333333328675,3,ZB23.R07
E,-1204,-1.2035277e6,0.8880082362348314,398.5999999999767,2,ZB23.R07
E,-1205,-1.2043257e6,0.7115717877154826,399.4000000000233,2,ZB23.R07
e,-1201,-1.2005051333333333e6,1.1862099397347141,100.04444444443409,9,ZB23.R07
e,-1202,-1.2014592e6,1.7919170516525385,99.68000000000465,10,ZB23.R07
e,-1203,-1.2024977454545454e6,1.4592968196538172,99.34545454545878,11,ZB23.R07
e,-1204,-1.2035126888888888e6,1.3672809200498786,102.17777777776226,9,ZB23.R07
e,-1205,-1.2044451e6,1.6056776970385205,97.8,10,ZB23.R07
o1,-1201,-1.200511442857143e6,0.3173767253863977,23.38095238095238,42,ZB23.R07
o1,-1202,-1.2015052279069766e6,0.31159668841037047,23.3674418604662,43,ZB23.R07
o1,-1203,-1.2024988142857144e6,0.2916380751403729,23.38095238095238,42,ZB23.R07
o1,-1204,-1.203492204651163e6,0.2888780080092786,23.367441860460783,43,ZB23.R07
o1,-1205,-1.2044968186046511e6,0.3133301758777579,23.348837209302324,43,ZB23.R07
o12,-1201,-1.2004977666666664e6,1.3730926327162776,20.683333333334303,48,ZB23.R07
o12,-1202,-1.2014986612244898e6,1.7170892997860105,20.6367346938766,49,ZB23.R07
o12,-1203,-1.2024998833333335e6,1.3866477671126811,20.60000000000097,48,ZB23.R07
o12,-1204,-1.2035000571428572e6,1.5936068753534385,20.58775510204177,49,ZB23.R07
o12,-1205,-1.2044992083333333e6,1.7720983409490845,20.633333333331393,48,ZB23.R07
o2,-1201,-1.2004978041666667e6,1.3425284445512045,20.641666666662786,48,ZB23.R07
o2,-1202,-1.201498669387755e6,1.7249698694387878,20.63673469388135,49,ZB23.R07
o2,-1203,-1.202499825e6,1.4107061609194462,20.633333333331393,48,ZB23.R07
o2,-1204,-1.2035000653061229e6,1.6158295936722684,20.571428571428573,49,ZB23.R07
o2,-1205,-1.2044992083333335e6,1.7646000707345253,20.583333333333332,48,ZB23.R07
o3,-1201,-1.2005016245614036e6,0.23031186965660236,17.410526315791923,57,ZB23.R07
o3,-1202,-1.2014951684210529e6,0.218779515068804,17.466666666664217,57,ZB23.R07
o3,-1203,-1.2024984275862074e6,0.24770806079389687,17.406896551725744,58,ZB23.R07
o3,-1204,-1.2035009859649122e6,0.24285484034435617,17.43859649122807,57,ZB23.R07
o3,-1205,-1.2044950421052633e6,0.23925879501398803,17.39649122807181,57,ZB23.R07
p,-1201,-1.200500214285714e6,1.2398807929412672,14.120000000001996,70,ZB23.R07
p,-1202,-1.2014973424657525e6,1.6325530449307672,13.643835616438356,73,ZB23.R07
p,-1203,-1.2024879205479452e6,1.307486155493717,13.901369863014336,73,ZB23.R07
p,-1204,-1.2035088314285711e6,1.3841172279237914,14.119999999998669,70,ZB23.R07
p,-1205,-1.2044915555555557e6,1.4021134894558152,13.811111111109817,72,ZB23.R07
p1,-1201,-1.2005045727272728e6,1.09157984082826,15.096969696968285,66,ZB23.R07
p1,-1202,-1.2014968e6,1.307742776028143,14.805970149253731,67,ZB23.R07
p1,-1203,-1.2025005820895522e6,1.1323733358224215,15.0865671641798,67,ZB23.R07
p1,-1204,-1.203502296969697e6,1.2646898450602675,15.030303030303031,66,ZB23.R07
p1,-1205,-1.204495779104478e6,1.1182480144324587,14.829850746270047,67,ZB23.R07
p2,-1201,-1.200504530666667e6,0.7324066752704788,13.125333333332092,75,ZB23.R07
